ID,no_financial_services,other_only,mm_only,mm_plus
7292,0.02277663,0.26162547,0.08437526,0.63122267
7526,0.003294641,0.011924287,0.17228429,0.81249684
6364,0.0035693627,0.014297495,0.06808342,0.9140497
4492,0.013892641,0.06650388,0.14291152,0.776692
4423,0.09588661,0.24942558,0.15705313,0.49763468
3132,0.3821305,0.55256486,0.029082188,0.03622247
6726,0.0148945665,0.017267553,0.13618512,0.83165276
4796,0.0010117486,0.004096918,0.0765393,0.91835207
6929,0.036312196,0.1918958,0.14622356,0.62556845
1699,0.08878548,0.19470741,0.16626045,0.55024666
8358,0.045856085,0.032726157,0.23560633,0.6858114
480,0.02869515,0.012934793,0.22727114,0.7310989
8834,0.0013850873,0.0026828565,0.06573348,0.93019855
2427,0.0024259286,0.009243044,0.06091409,0.927417
7926,0.38356715,0.5640677,0.021628473,0.03073663
508,0.0052168774,0.0036395625,0.20177694,0.78936666
4078,0.32520702,0.6290169,0.019088184,0.026687916
3607,0.052126996,0.17649275,0.19466867,0.5767116
439,0.051707614,0.01869466,0.2189574,0.7106403
7067,0.051533666,0.18718001,0.18120985,0.58007646
9426,0.01007408,0.045386117,0.09935844,0.8451814
6089,0.004303464,0.0212894,0.1042797,0.87012744
3961,0.020881297,0.02562337,0.17775159,0.7757437
7483,0.0031248902,0.0038017202,0.16563015,0.82744324
2135,0.2818364,0.41642815,0.07440709,0.22732837
7785,0.25840476,0.6679042,0.018825488,0.05486558
7545,0.3512369,0.5973125,0.017080871,0.034369707
4239,0.32658812,0.5243105,0.065596044,0.08350531
6127,0.0011199127,0.0051039676,0.120044015,0.87373203
6424,0.26625222,0.6604818,0.019300625,0.05396531
2698,0.005517891,0.024283122,0.22290891,0.74729013
1885,0.0060631037,0.021244016,0.26920047,0.7034924
720,0.0028380558,0.0045149587,0.13165146,0.86099553
19,0.0072635002,0.006171205,0.1493894,0.8371759
30,0.003646954,0.0053698807,0.15077978,0.84020334
8589,0.0057582716,0.02194372,0.12724109,0.84505695
8691,0.0061342036,0.032128908,0.23303898,0.7286979
1642,0.00092894566,0.0034735212,0.08311977,0.9124778
7381,0.00239853,0.012770342,0.111076534,0.8737546
6528,0.0060591185,0.003352996,0.16584721,0.82474065
2954,0.002689834,0.009080268,0.22283186,0.765398
9454,0.4013721,0.5169827,0.033264253,0.04838103
545,0.01820906,0.021172917,0.12664741,0.83397055
2422,0.36686188,0.5327189,0.030579098,0.06984014
8648,0.0052618324,0.030522872,0.20437749,0.7598378
8274,0.0134427175,0.06739212,0.11606414,0.80310106
9305,0.0022287297,0.008753475,0.066893265,0.9221245
2065,0.0066413437,0.010083685,0.1749421,0.8083328
6368,0.0023422888,0.0052430546,0.13209315,0.8603215
6313,0.39530694,0.33156633,0.14219244,0.13093428
1863,0.51490164,0.4260532,0.021485606,0.03755956
2538,0.34912074,0.34235775,0.10992053,0.19860098
6481,0.01170256,0.053628907,0.24541222,0.6892563
72,0.018857433,0.04660222,0.17711578,0.75742453
6436,0.011684078,0.012992236,0.17658038,0.7987433
2615,0.009149864,0.03633481,0.31419346,0.64032185
1908,0.4266333,0.43782258,0.05918167,0.07636245
4966,0.034464344,0.21945144,0.17368656,0.57239765
5916,0.3011333,0.5123668,0.060334437,0.12616548
6367,0.5730961,0.38824752,0.02023304,0.018423334
31,0.38985246,0.2798894,0.15216362,0.17809446
1934,0.061169773,0.17607464,0.16685735,0.5958983
3805,0.015461041,0.016579114,0.30122057,0.6667393
2945,0.02083518,0.028942604,0.23115872,0.7190635
859,0.03096489,0.053471234,0.21816185,0.69740206
5565,0.058009684,0.1726077,0.16586229,0.6035203
8659,0.015042058,0.008838485,0.41026917,0.56585026
1390,0.20723656,0.22998646,0.19095805,0.371819
531,0.0033936936,0.009429813,0.09184221,0.8953343
2291,0.0008504981,0.0026426534,0.058207255,0.93829966
1135,0.0037007108,0.011012884,0.061810326,0.92347604
1974,0.36577794,0.5506926,0.035495993,0.048033465
7434,0.021667866,0.050202943,0.28383866,0.6442905
457,0.0063142506,0.0060453746,0.2293895,0.75825083
8538,0.040113445,0.06357891,0.2941281,0.6021796
2923,0.0023154176,0.0028995916,0.11087676,0.8839082
5150,0.3383203,0.52437615,0.05489061,0.08241295
2646,0.02032347,0.016867522,0.13435858,0.8284504
6687,0.024409134,0.10359,0.15131137,0.7206895
5972,0.2817009,0.45490766,0.055648018,0.20774344
8571,0.004143636,0.0090997135,0.21449125,0.77226543
3580,0.27230322,0.63554084,0.025750231,0.06640567
2720,0.3494986,0.5870088,0.019600052,0.043892585
1616,0.008648827,0.012167525,0.053801622,0.92538196
8604,0.21723391,0.507969,0.06087797,0.2139191
2385,0.006636331,0.012085673,0.18032551,0.8009525
8438,0.25627112,0.5610342,0.07203787,0.11065678
96,0.01913743,0.0796509,0.21310237,0.6881093
2067,0.0040076827,0.0070887664,0.20009123,0.78881234
7213,0.011354417,0.058317244,0.13664636,0.793682
4259,0.007961967,0.018649327,0.21801998,0.7553687
1030,0.013967475,0.029990984,0.16270362,0.79333794
1668,0.033363458,0.12386228,0.12746039,0.71531385
4638,0.0018622059,0.0035497448,0.11198335,0.8826047
3871,0.039302308,0.025680441,0.19515646,0.7398608
5387,0.053927414,0.2059611,0.17811543,0.56199604
4070,0.005310676,0.018586677,0.259271,0.7168316
2206,0.27689636,0.51353234,0.082351156,0.12722015
2222,0.3667177,0.56658983,0.01936654,0.047325883
2838,0.0043444415,0.008750147,0.15763198,0.8292734
8580,0.15540025,0.3374618,0.16197252,0.34516543
6877,0.015044725,0.09861976,0.16785857,0.71847695
7965,0.22519864,0.5336498,0.070612095,0.17053942
5905,0.004854029,0.010134192,0.07661291,0.9083989
7715,0.24833056,0.47995037,0.08959628,0.18212277
8393,0.29773837,0.5010365,0.07158225,0.12964284
2278,0.0083687175,0.007165226,0.18704936,0.7974167
2004,0.36160094,0.46344334,0.070565395,0.10439038
5306,0.33350244,0.5371805,0.051044088,0.078272976
3970,0.33721998,0.59332174,0.02483268,0.044625532
5960,0.27438334,0.670003,0.016349051,0.039264634
7752,0.33863747,0.5958158,0.021412455,0.04413434
4625,0.0131840445,0.070389315,0.14553195,0.7708947
5021,0.060121644,0.1491489,0.25823775,0.5324917
3027,0.035054024,0.23382817,0.14036354,0.5907542
6058,0.2895295,0.6453412,0.016961325,0.048167914
2201,0.23551959,0.43981642,0.07628598,0.24837796
8150,0.30143523,0.60144246,0.03278842,0.06433386
5170,0.32494995,0.62651366,0.017175585,0.031360768
3815,0.016951256,0.07282728,0.20555168,0.70466983
9137,0.03162173,0.024118373,0.17994112,0.76431876
7982,0.38117212,0.5486552,0.03010503,0.040067676
6689,0.3902245,0.53241444,0.016590465,0.06077059
5975,0.34220806,0.5931242,0.017304443,0.047363278
3909,0.6036628,0.36426735,0.011512709,0.02055716
4498,0.40691704,0.5153542,0.021415936,0.056312807
8255,0.38979158,0.535259,0.01565139,0.05929797
8960,0.04133776,0.136733,0.07668187,0.74524736
7443,0.4692041,0.47486082,0.023079114,0.032855995
3650,0.27342826,0.65450865,0.020506999,0.051556088
7271,0.0014394436,0.005328568,0.12735938,0.8658726
4107,0.010680536,0.052601002,0.17876975,0.7579487
5678,0.29723972,0.63963646,0.021168424,0.041955404
6723,0.036278147,0.027335905,0.13207921,0.80430675
4340,0.20732552,0.1826505,0.07703144,0.53299254
7104,0.005918382,0.009316314,0.14652127,0.838244
6533,0.022426542,0.047075838,0.21832237,0.7121753
5736,0.22853981,0.49394375,0.0795897,0.19792676
2024,0.23158537,0.45185366,0.07688477,0.23967618
1075,0.31900597,0.58724093,0.02228053,0.07147259
7182,0.28638548,0.43821877,0.08792722,0.18746854
7151,0.20663613,0.5368112,0.07193151,0.18462114
7503,0.36040458,0.60011035,0.01335306,0.026132032
8269,0.0055692983,0.016862206,0.26134253,0.7162259
2086,0.38975036,0.54768914,0.027436532,0.03512396
2470,0.26220527,0.4884831,0.07093534,0.17837632
8016,0.45238355,0.51597357,0.011302616,0.020340286
8156,0.35284072,0.5778174,0.023408512,0.045933377
8030,0.035923213,0.061530836,0.20069946,0.7018465
7534,0.0016910697,0.005327509,0.105179705,0.88780177
6935,0.23550433,0.5302969,0.073986925,0.16021186
4739,0.38074023,0.5778752,0.014920939,0.026463654
4151,0.028651416,0.054984692,0.18244188,0.733922
1100,0.002162285,0.0050937473,0.11602869,0.87671524
4090,0.26212355,0.5419569,0.07913659,0.11678295
5797,0.013911744,0.021910429,0.13067234,0.8335055
4760,0.3087795,0.3654185,0.11096157,0.21484043
6435,0.0016943963,0.0072313338,0.17769687,0.8133774
3881,0.3645768,0.5587257,0.031829856,0.044867657
8311,0.0051048775,0.005746746,0.2187457,0.7704027
4429,0.3494666,0.57136637,0.03503812,0.04412889
2142,0.08617738,0.107648395,0.08162628,0.7245479
8433,0.27903423,0.6568373,0.020106541,0.044021998
7945,0.32385656,0.6340786,0.0150781125,0.026986673
6905,0.0033322265,0.005613057,0.14632134,0.84473336
1971,0.004715234,0.0047022607,0.09532561,0.8952569
8373,0.0076330854,0.006221704,0.18560483,0.8005404
5991,0.18727313,0.5099547,0.07561238,0.22715978
9332,0.33695742,0.61836284,0.01584584,0.028833859
7444,0.3575834,0.5887999,0.017372943,0.03624377
9368,0.38341182,0.579656,0.012160248,0.024771873
7804,0.04286623,0.27123374,0.10852088,0.5773791
9275,0.26469997,0.53311867,0.08344391,0.11873744
7732,0.29107064,0.5561458,0.06671917,0.086064406
9290,0.014506713,0.058611136,0.109083004,0.8177992
4997,0.273664,0.6665802,0.023429343,0.03632646
7811,0.029878771,0.24185875,0.14186333,0.58639914
8061,0.0016236106,0.0037594815,0.16658463,0.8280323
5253,0.28609923,0.6376987,0.01875648,0.057445563
698,0.014130868,0.008945261,0.47396636,0.5029575
2390,0.43848738,0.5074249,0.026321793,0.027765904
7351,0.25777975,0.46044758,0.07001975,0.21175288
8089,0.40229747,0.51006794,0.039711893,0.047922686
6176,0.0013431393,0.0022081726,0.102617495,0.89383125
6523,0.002476467,0.004972722,0.1218302,0.8707206
2014,0.03236955,0.022259843,0.18467247,0.76069814
2307,0.09815479,0.20863411,0.23789433,0.45531672
4889,0.34373677,0.420119,0.11642493,0.11971928
3120,0.18138988,0.4939343,0.061597023,0.26307875
4871,0.0012137692,0.0044270866,0.11040308,0.8839561
8014,0.004340448,0.004683178,0.17551693,0.8154594
7339,0.31677496,0.63562965,0.015775444,0.03181995
4692,0.27193964,0.4671139,0.042793985,0.2181525
9336,0.024230832,0.11756114,0.267457,0.59075105
3955,0.21280679,0.48985493,0.08903835,0.20829995
5892,0.0033208467,0.004460704,0.13872424,0.8534942
6826,0.22227687,0.5300345,0.07599852,0.17169009
2202,0.36417225,0.5588548,0.029999599,0.04697335
4332,0.3553424,0.5743018,0.023486255,0.04686963
9097,0.3407186,0.44208407,0.09135621,0.12584114
5198,0.0014860719,0.006245889,0.12849122,0.8637768
7138,0.0049834093,0.0097680325,0.20609973,0.77914876
3832,0.24928132,0.46667707,0.08361744,0.2004242
4756,0.0012747102,0.0038802386,0.11059728,0.8842477
7414,0.20465598,0.52157307,0.06032763,0.21344331
4123,0.003770613,0.010451439,0.15935607,0.82642186
6910,0.25063303,0.5609533,0.06401796,0.12439567
8447,0.025545444,0.04237272,0.27700946,0.6550724
6840,0.012558435,0.01193086,0.2078812,0.76762944
7185,0.023558592,0.22915663,0.06700717,0.6802776
928,0.0023083242,0.0053847027,0.15859422,0.8337128
5805,0.015198073,0.063955314,0.16494426,0.75590235
7645,0.2749701,0.39027888,0.1603475,0.17440352
357,0.0033414452,0.01035275,0.118445404,0.86786044
2300,0.006470241,0.011882875,0.42185757,0.55978936
6630,0.43863815,0.48872188,0.02291942,0.049720556
7640,0.0026670008,0.0053893984,0.19019118,0.8017524
3695,0.0021642006,0.0035760892,0.18075949,0.81350017
5395,0.381451,0.55966944,0.01913488,0.039744645
309,0.11612863,0.33445388,0.13889311,0.41052437
4346,0.3169112,0.574345,0.030056877,0.07868692
7315,0.42148644,0.49668267,0.027109943,0.054720953
3634,0.397832,0.5353592,0.02136109,0.045447655
7533,0.38633958,0.56591076,0.01647259,0.03127712
9013,0.022830857,0.051340096,0.19822727,0.72760177
1009,0.0024039205,0.004143383,0.19802062,0.79543203
4170,0.004003902,0.012307366,0.12737386,0.8563149
2344,0.44843218,0.36377734,0.06503593,0.1227546
5915,0.3459084,0.5904651,0.019800458,0.043826025
9054,0.47655523,0.4700102,0.01874194,0.034692705
4822,0.54906404,0.41592684,0.015056364,0.019952796
8517,0.4228894,0.52102846,0.0149393715,0.04114275
1352,0.0020718004,0.0058233254,0.12326807,0.8688368
8196,0.008654391,0.0135530075,0.3770155,0.6007771
7668,0.06625381,0.10619438,0.19473252,0.6328193
739,0.66873634,0.2701075,0.025006963,0.03614922
2005,0.47237632,0.20979229,0.1723185,0.14551285
1613,0.36068904,0.5395726,0.03960118,0.060137186
842,0.0018926597,0.003957557,0.052286018,0.9418638
5057,0.0022330396,0.008708645,0.03467194,0.9543864
9424,0.33174136,0.36198664,0.06332823,0.24294378
8388,0.0023900294,0.0046115816,0.18456815,0.8084302
885,0.0012394077,0.0047200727,0.08275934,0.9112811
5428,0.17475075,0.55676734,0.08033152,0.18815039
1555,0.0040928153,0.013868791,0.16772999,0.8143084
1306,0.0040810644,0.0061503984,0.13591987,0.85384864
5766,0.38482752,0.574535,0.014447968,0.026189432
8722,0.2765107,0.66894245,0.01801224,0.03653462
8752,0.27908573,0.6647803,0.017765477,0.03836847
1973,0.4235143,0.51703364,0.019564316,0.039887723
5640,0.029275248,0.041563343,0.11054495,0.8186164
1654,0.0024493895,0.008617035,0.09673019,0.8922034
3156,0.0013832333,0.0037007288,0.063865416,0.93105066
5302,0.0008520285,0.004401964,0.073476814,0.9212692
7344,0.0036095672,0.014745002,0.113222085,0.86842334
7229,0.02041742,0.015021488,0.16423902,0.8003221
7348,0.30247563,0.5771109,0.0467944,0.07361908
8483,0.28752676,0.6563309,0.017768132,0.038374204
9128,0.39541614,0.54280114,0.020614965,0.041167736
7232,0.24248691,0.6857445,0.027743546,0.044024978
3315,0.020349143,0.019686684,0.12837961,0.8315846
8067,0.028075116,0.020072304,0.14433877,0.8075138
9405,0.0007026456,0.0018349097,0.041325353,0.9561371
108,0.016161676,0.012524339,0.13688895,0.8344251
3537,0.0043279966,0.015544907,0.11229399,0.86783314
2070,0.0024748752,0.0038375016,0.07646108,0.91722655
5725,0.010020009,0.05215872,0.15456252,0.78325874
3457,0.001953366,0.008067438,0.05554667,0.9344325
5694,0.36227515,0.5764665,0.017479153,0.043779235
8687,0.0066748327,0.021605896,0.1424951,0.8292242
8336,0.00129642,0.002668018,0.08969886,0.90633667
2873,0.0033931814,0.0052586254,0.17725141,0.8140968
6311,0.021392668,0.016088547,0.153235,0.80928385
319,0.0031872406,0.014633075,0.078806914,0.9033728
810,0.0035678549,0.005600821,0.13767496,0.8531564
2357,0.008022779,0.013565004,0.12723203,0.8511802
7495,0.43396726,0.51051885,0.018943304,0.0365706
117,0.002566553,0.0036375138,0.19749276,0.79630315
8859,0.0020615174,0.0071295626,0.31777394,0.67303497
1693,0.00486119,0.005025558,0.321243,0.6688703
4949,0.024159772,0.04921363,0.19115877,0.7354678
243,0.0025742585,0.008302762,0.10162269,0.8875002
2114,0.024716653,0.05182011,0.22655289,0.6969103
6042,0.2822977,0.6284829,0.021931287,0.067288145
386,0.023536304,0.010528642,0.18025568,0.78567934
5426,0.36357778,0.58137405,0.022611378,0.03243686
5363,0.4295525,0.32176515,0.14995977,0.09872261
2212,0.0018607074,0.0042265058,0.16626064,0.82765216
6715,0.0066719144,0.021312784,0.19700979,0.7750055
2631,0.0016681232,0.0032157046,0.116658054,0.8784581
4091,0.3078448,0.6036468,0.024126736,0.06438168
8382,0.3240931,0.59382653,0.030241916,0.05183844
2658,0.49350077,0.29869887,0.10637154,0.10142887
396,0.0067567998,0.0071740453,0.26985678,0.7162124
8301,0.019848162,0.070121475,0.45045,0.45958036
8821,0.35082662,0.39579293,0.09704753,0.15633287
7693,0.0041260943,0.023661353,0.23883225,0.7333803
9300,0.041204236,0.07177202,0.2178708,0.6691529
9264,0.013379468,0.038746476,0.29626817,0.6516059
1874,0.0019319478,0.0039196596,0.10105135,0.89309704
535,0.008676046,0.0063214065,0.10679946,0.8782031
645,0.0021304993,0.0035042635,0.18416333,0.8102019
4485,0.36872473,0.38787755,0.104304,0.13909374
815,0.0314159,0.021431979,0.18706828,0.76008385
7055,0.34236306,0.43989345,0.072898924,0.14484459
7539,0.41310576,0.40100428,0.068221085,0.11766893
3263,0.0017284652,0.003481868,0.08472169,0.910068
1149,0.0017925871,0.004526897,0.08340427,0.91027623
1047,0.00474991,0.032537784,0.16593857,0.7967738
1477,0.012442051,0.021908553,0.22965117,0.7359983
8686,0.58552366,0.3397723,0.037894435,0.036809582
914,0.03655319,0.013290328,0.19106345,0.75909305
6220,0.46256864,0.4894878,0.01747515,0.030468442
9044,0.5073565,0.46071368,0.011398023,0.02053174
5286,0.34512565,0.56948495,0.026073815,0.059315607
1564,0.006701437,0.008445081,0.30194876,0.6829047
1690,0.061688136,0.18903916,0.18011948,0.5691532
9049,0.5354357,0.30295774,0.104500584,0.057106003
4047,0.028512709,0.054774784,0.4241828,0.4925297
758,0.0023453706,0.010488711,0.06853424,0.9186317
8541,0.38365433,0.540282,0.028570348,0.047493335
389,0.024382474,0.0114411535,0.12909785,0.8350785
5071,0.3727808,0.5899126,0.012375414,0.024931228
4113,0.4251814,0.54287314,0.013258639,0.018686812
8485,0.30994633,0.6333552,0.01794413,0.038754314
4652,0.33346194,0.6167268,0.014902818,0.034908395
4610,0.44215548,0.46482405,0.055513147,0.037507307
1412,0.0200638,0.025853619,0.37596288,0.5781197
1729,0.48902193,0.45986262,0.020346904,0.0307685
3531,0.0040218187,0.01668792,0.10534059,0.8739497
7451,0.011188508,0.0081599355,0.21575238,0.7648992
8845,0.030149693,0.043864436,0.16900256,0.7569833
7767,0.5558592,0.37276044,0.030904766,0.040475614
5986,0.6053485,0.3335213,0.017397389,0.04373282
1327,0.0043256423,0.012994984,0.25826436,0.724415
8760,0.0058119423,0.0060725934,0.08022617,0.90788925
2355,0.0014717557,0.0049005407,0.02717713,0.9664505
3541,0.0041769943,0.018149111,0.06618673,0.91148716
9309,0.0014969386,0.002968234,0.04668266,0.9488521
5055,0.0016818455,0.0026238707,0.05829565,0.9373987
328,0.008602814,0.027662555,0.08690978,0.87682486
8702,0.05234097,0.17549464,0.121983245,0.6501812
556,0.47924644,0.42359924,0.050771408,0.04638296
950,0.29698524,0.3283218,0.13647282,0.23822014
8034,0.43854836,0.43519878,0.055063177,0.071189694
5593,0.0018131762,0.00957054,0.16300483,0.8256115
9078,0.033792626,0.050671566,0.26251075,0.6530251
6518,0.3688621,0.5957304,0.014302411,0.021105064
9087,0.3925274,0.57200277,0.01252562,0.022944186
8644,0.020002557,0.110067084,0.17705189,0.6928785
2208,0.50461155,0.46224347,0.012520565,0.020624444
7962,0.32181975,0.6266076,0.016677981,0.034894597
6267,0.004526582,0.0074390904,0.17145446,0.8165798
5187,0.39478806,0.5461927,0.018763494,0.0402558
4653,0.025710106,0.124914065,0.07907826,0.7702976
3756,0.39232618,0.5693277,0.0149769075,0.023369262
3371,0.20949736,0.40427542,0.111869715,0.27435753
6785,0.37143463,0.5637523,0.022748968,0.042064145
6248,0.4316249,0.5304604,0.0168413,0.021073429
6085,0.004241874,0.007970883,0.2415392,0.74624807
8298,0.23482166,0.51945233,0.093561105,0.15216485
7149,0.38565594,0.54788715,0.024633152,0.041823745
6756,0.22996238,0.42676273,0.08627829,0.25699657
2111,0.0014271521,0.0051681222,0.11551078,0.877894
2840,0.010304617,0.03750103,0.10442867,0.8477656
4247,0.20091578,0.52395105,0.062341597,0.21279156
4908,0.4077185,0.5447702,0.015395799,0.03211549
3930,0.17284799,0.50351727,0.07108181,0.25255293
1002,0.036043547,0.024886247,0.1809833,0.75808686
8964,0.42566037,0.5382351,0.011098647,0.02500585
5769,0.003470935,0.015357467,0.12916933,0.85200226
2193,0.35889176,0.5893791,0.01519573,0.03653345
2531,0.0022639136,0.008485488,0.054882284,0.93436825
1804,0.3580003,0.5677327,0.017506352,0.05676065
3662,0.20943531,0.4596663,0.07685617,0.25404224
7168,0.2877299,0.6630394,0.01962548,0.029605256
3407,0.38301796,0.53707355,0.023754602,0.056153845
2553,0.005751286,0.01460439,0.15620017,0.8234442
6118,0.39989835,0.4452111,0.068522826,0.086367756
4732,0.07848972,0.17977038,0.08386597,0.6578739
7425,0.02467538,0.044502497,0.22479278,0.70602936
9061,0.37621716,0.5253598,0.028053293,0.07036973
6828,0.32698444,0.6079867,0.025046406,0.03998248
7796,0.0034729708,0.007002846,0.119440906,0.87008333
5183,0.3481252,0.59069854,0.018602598,0.042573676
6257,0.0016415305,0.0075178794,0.06930584,0.9215347
1921,0.47149527,0.466835,0.021955337,0.039714467
7609,0.10016472,0.22129507,0.14161934,0.53692085
7725,0.3438222,0.6176502,0.013026215,0.025501372
4982,0.0016526778,0.0034085035,0.21355106,0.78138775
1796,0.0020664227,0.004839679,0.094589084,0.8985048
641,0.0029737214,0.0033392909,0.410621,0.583066
606,0.011991401,0.024775002,0.2836641,0.6795694
8991,0.1077953,0.25250983,0.15635656,0.4833383
1869,0.053562425,0.10461277,0.2653844,0.57644045
8280,0.3435528,0.47149944,0.084005244,0.10094246
3915,0.017446125,0.054421254,0.37836945,0.5497632
6230,0.4220862,0.53473383,0.014628446,0.028551532
2495,0.3248159,0.3121458,0.118745364,0.24429291
3506,0.0048114154,0.017342146,0.17557934,0.80226713
4606,0.37312818,0.539549,0.026106402,0.061216444
7366,0.4746408,0.4847971,0.01365087,0.026911194
1605,0.0025618158,0.00828205,0.08068822,0.9084679
7178,0.006042274,0.010558832,0.076886095,0.90651274
7349,0.015979027,0.028682148,0.14854252,0.8067963
7881,0.0067652506,0.008540395,0.21143314,0.77326125
8001,0.31126684,0.6067413,0.022916675,0.059075166
8781,0.04946341,0.05044589,0.24436313,0.65572757
42,0.50891685,0.4092909,0.0487309,0.03306132
5368,0.017189385,0.056137525,0.38931042,0.53736264
2159,0.26803166,0.33333272,0.1150277,0.28360793
8405,0.005026633,0.011600236,0.20531759,0.77805555
7623,0.020979248,0.04528031,0.22118272,0.71255773
2598,0.37196416,0.37194026,0.1180552,0.13804036
6101,0.009699761,0.017743386,0.32655552,0.64600134
1150,0.43693328,0.44063476,0.03512627,0.087305695
882,0.07188116,0.058978576,0.28301623,0.586124
3858,0.019333713,0.022022888,0.21720558,0.7414378
2132,0.49080968,0.42613032,0.030119993,0.05294001
7543,0.52063894,0.43886518,0.015667878,0.024828002
5134,0.42488796,0.3757962,0.08132643,0.11798943
5475,0.048947487,0.09028991,0.26273996,0.59802264
8500,0.014301639,0.024423314,0.40088513,0.5603899
6361,0.010207131,0.008117739,0.24551621,0.7361589
2283,0.0019459946,0.0060162717,0.14343989,0.8485979
7224,0.62004095,0.30283245,0.04686282,0.030263778
1473,0.65273976,0.2966571,0.032024674,0.01857849
7972,0.0013914584,0.001456507,0.24088266,0.7562694
5248,0.023235554,0.11667399,0.16207509,0.6980154
2225,0.6814638,0.2574582,0.028941052,0.032136913
3609,0.004936047,0.012757779,0.20310156,0.77920467
6120,0.5547394,0.39539212,0.017021302,0.032847136
8366,0.014383139,0.05834768,0.06674098,0.86052823
571,0.76958615,0.17753932,0.026700964,0.026173607
7010,0.55832094,0.36575106,0.035224024,0.040704012
5265,0.008064738,0.026319563,0.3040492,0.6615665
4931,0.0030261956,0.00792491,0.3444731,0.6445758
1498,0.0034715533,0.007303085,0.31246507,0.6767603
8460,0.4111616,0.5490162,0.019674089,0.02014813
4869,0.3535066,0.6026576,0.00984306,0.03399279
840,0.36770552,0.56276304,0.020012252,0.04951919
7317,0.33416352,0.6263579,0.013854845,0.025623705
3754,0.34918928,0.59726316,0.023994407,0.029553168
6984,0.45602125,0.5130027,0.014288682,0.01668735
8531,0.48693103,0.4770932,0.008884768,0.027091093
2387,0.077577464,0.1342585,0.32866848,0.45949557
5955,0.026297344,0.032904144,0.12480714,0.81599134
8461,0.45612833,0.4886674,0.025271827,0.029932449
4073,0.28634405,0.64059025,0.01879096,0.054274723
1074,0.5066769,0.3354351,0.06448077,0.093407184
5102,0.19750892,0.5375233,0.07468315,0.19028461
5163,0.47240075,0.48328173,0.015744243,0.028573304
4681,0.010006668,0.014248136,0.28261477,0.69313043
3876,0.35406962,0.6018045,0.020509362,0.023616472
2101,0.5060929,0.4563776,0.015522868,0.022006601
6388,0.008358559,0.068764694,0.07883672,0.84404
8683,0.3562371,0.46431935,0.06562839,0.113815166
8813,0.34817815,0.61297965,0.012385032,0.026457192
7447,0.060382582,0.0602253,0.23546821,0.64392394
8047,0.5148611,0.45781782,0.012751614,0.014569474
4430,0.38169816,0.5739876,0.015415946,0.02889835
4007,0.18541673,0.22278573,0.18114986,0.41064766
9041,0.41047874,0.5523496,0.012492424,0.02467921
5599,0.3982487,0.56802374,0.013639591,0.020087982
4631,0.5222311,0.44315845,0.016482737,0.018127665
1610,0.041881654,0.08411833,0.25779045,0.6162096
4409,0.06894515,0.15949447,0.17541505,0.59614533
7940,0.3175558,0.6111236,0.015861252,0.055459324
7360,0.47776508,0.45995733,0.021820372,0.040457163
7048,0.49127498,0.42174906,0.020278294,0.06669766
324,0.14435199,0.029765423,0.19854333,0.62733924
6470,0.3230926,0.44221625,0.07696612,0.15772498
2017,0.6220528,0.32833943,0.020855257,0.02875246
8816,0.48919168,0.4595272,0.017258381,0.034022693
1337,0.014716477,0.0092707155,0.3889593,0.5870535
5081,0.5341554,0.4332781,0.012927153,0.019639323
5697,0.57874686,0.28232875,0.0695958,0.069328636
6972,0.65431666,0.3108733,0.017128605,0.017681442
1263,0.49247566,0.28067797,0.13586941,0.090976946
8186,0.6400344,0.32500246,0.016422493,0.01854064
9316,0.6280987,0.34587094,0.010469514,0.0155608645
1385,0.7540195,0.20599723,0.020914866,0.019068353
8417,0.63860184,0.31470522,0.019862644,0.026830327
2339,0.47918868,0.25725827,0.15524146,0.108311564
7669,0.5485362,0.25010303,0.13252065,0.068840146
8811,0.6717562,0.28577313,0.02103975,0.02143089
7146,0.6737241,0.29002413,0.013982317,0.022269385
8799,0.6887466,0.28364834,0.01039878,0.017206311
2544,0.3149118,0.2165714,0.25585258,0.2126642
1847,0.7219328,0.23776844,0.018631022,0.021667724
2145,0.6712407,0.29227042,0.01572579,0.020763168
2146,0.6318431,0.32934198,0.015246678,0.023568284
747,0.7110568,0.2324471,0.0300874,0.026408693
5193,0.6587372,0.28737578,0.025214892,0.028672168
2818,0.05505288,0.18934864,0.14468649,0.61091197
4984,0.022452708,0.09668671,0.29792377,0.5829368
4202,0.24953899,0.45788035,0.105938844,0.1866418
2982,0.018513188,0.040123384,0.119877115,0.8214863
498,0.0013897684,0.0031985163,0.083641104,0.91177064
6831,0.37386027,0.5651065,0.026961496,0.03407172
4110,0.445276,0.50041556,0.028664408,0.025643997
4788,0.39716768,0.5324648,0.025162717,0.04520483
5523,0.31474125,0.418028,0.11507552,0.15215519
4744,0.40246356,0.4308618,0.094374605,0.07229998
2556,0.025280988,0.0460759,0.18526997,0.7433731
5216,0.022313267,0.01413442,0.29214653,0.67140573
4050,0.6924049,0.26906157,0.016433092,0.022100436
459,0.42123172,0.50330466,0.027299087,0.0481645
7688,0.008012002,0.021375265,0.20874555,0.76186717
4917,0.0039228154,0.0061553204,0.23216668,0.7577552
2896,0.41132087,0.36336738,0.09286173,0.13245001
6280,0.0036404093,0.012586769,0.06671821,0.91705453
2363,0.013854573,0.03760633,0.107741036,0.8407981
4250,0.17356214,0.54514587,0.0597744,0.22151762
